,From EOY Data Excl Charter And OOS,,,,1 4-15 Membership,Base Adequacy      ,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Level 1 ,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2016 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2016 if necessary,FY2015 Total        Grant as of          3-12-15,FY2015 Capped @108% Informational only,FY2016 Est. Grant for Cap and FY12 Stabilization,FY2016 Adj. to 95% of 11-15-14 Estimated Grant 198:40-a VI,FY2016 Total        Grant as of          3-14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ADM,"$3,561.27 ",ADM,"$1,780.63 ",ADM,ADM,"$1,915.86 ",$696.77 ,ADM,$696.77 ,$,$2.420 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Moultonborough,TRUE,369,Moultonborough,485.93,"1,730,527.93 ",129.95,"231,392.87 ",103.92,2.82," 199,096.17 "," 1,964.89 ",0.00, -   ," 2,162,981.86 "," 6,862,731.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Nashua,TRUE,371,Nashua,"10,983.37","39,114,746.08 ","4,615.90","8,219,210.02 ","1,706.31",726.65," 3,269,051.08 "," 506,307.92 ",40.72," 28,372.47 "," 51,137,687.57 "," 19,843,159.00 "," 31,294,528.57 "," 4,793,937 "," 35,943,296.52 "," 38,818,760 "," 36,088,465.57 ", -   ," 36,088,465.57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Nelson,TRUE,375,Nelson,54.49,"194,053.60 ",18.19,"32,389.66 ",12.71,0.00," 24,350.58 ", -   ,2.00," 1,393.54 "," 252,187.38 "," 269,292.00 ", -   ," 95,905 "," 95,905.00 "," 103,577 "," 95,905.00 ", -   ," 95,905.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,New Boston,TRUE,377,New Boston,953.97,"3,397,344.74 ",88.95,"158,387.04 ",151.46,0.11," 290,176.16 ", 76.64 ,3.00," 2,090.31 "," 3,848,074.89 "," 1,317,014.00 "," 2,531,060.89 "," 35,366 "," 2,450,524.03 "," 2,646,566 "," 2,566,426.89 ", -   ," 2,566,426.89 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Newbury,TRUE,379,Newbury,244.10,"869,306.01 ",47.04,"83,760.84 ",27.32,1.00," 52,341.30 ", 696.77 ,1.00, 696.77 ," 1,006,801.69 "," 1,700,756.00 ", -   ," 4,256 "," 4,256.00 "," 4,596 "," 4,256.00 ", -   ," 4,256.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,New Castle,TRUE,381,New Castle,84.15,"299,680.87 ",1.00,"1,780.63 ",7.00,1.00," 13,411.02 ", 696.77 ,0.00, -   ," 315,569.29 "," 1,565,411.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,New Durham,TRUE,383,New Durham,378.49,"1,347,905.08 ",114.15,"203,258.91 ",67.32,1.00," 128,975.70 ", 696.77 ,3.00," 2,090.31 "," 1,682,926.77 "," 1,029,276.00 "," 653,650.77 ", -   ," 732,829.61 "," 791,456 "," 653,650.77 ", -   ," 653,650.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Newfields,TRUE,387,Newfields,304.48,"1,084,335.49 ",6.57,"11,698.74 ",41.61,1.00," 79,718.93 ", 696.77 ,1.00, 696.77 ," 1,177,146.70 "," 563,830.00 "," 613,316.70 ", -   ," 562,126.86 "," 607,097 "," 607,097.00 ", -   ," 607,097.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,New Hampton,TRUE,389,New Hampton,231.33,"823,828.59 ",72.43,"128,971.03 ",43.22,0.00," 82,803.47 ", -   ,1.00, 696.77 ," 1,036,299.86 "," 654,586.00 "," 381,713.86 "," 359,153 "," 738,269.70 "," 797,331 "," 740,866.86 "," 4,074.23 "," 744,941.09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Newington,TRUE,391,Newington,69.48,"247,437.04 ",10.50,"18,696.62 ",16.53,0.00," 31,669.17 ", -   ,0.00, -   ," 297,802.83 "," 1,334,879.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,New Ipswich,TRUE,393,New Ipswich,780.85,"2,780,817.68 ",254.77,"453,651.11 ",72.06,1.95," 138,056.87 "," 1,358.70 ",4.56," 3,177.27 "," 3,377,061.63 "," 849,040.00 "," 2,528,021.63 "," 891,548 "," 3,381,351.10 "," 3,651,859 "," 3,419,569.63 ", -   ," 3,419,569.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,New London,TRUE,395,New London,318.83,"1,135,439.71 ",19.97,"35,559.18 ",28.53,1.00," 54,659.49 ", 696.77 ,1.00, 696.77 ," 1,227,051.92 "," 2,611,893.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Newmarket,TRUE,399,Newmarket,970.33,"3,455,607.12 ",235.40,"419,160.30 ",178.58,15.25," 342,134.28 "," 10,625.74 ",4.00," 2,787.08 "," 4,230,314.52 "," 1,763,428.00 "," 2,466,886.52 ", -   ," 2,351,837.99 "," 2,539,985 "," 2,466,886.52 ", -   ," 2,466,886.52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Newport,TRUE,401,Newport,811.58,"2,890,255.51 ",421.23,"750,054.77 ",167.84,9.50," 321,557.94 "," 6,619.32 ",4.00," 2,787.08 "," 3,971,274.62 "," 985,538.00 "," 2,985,736.62 "," 3,663,773 "," 6,486,938.75 "," 7,005,894 "," 6,649,509.62 ", -   ," 6,649,509.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Newton,TRUE,403,Newton,687.60,"2,448,729.25 ",118.12,"210,328.02 ",138.96,2.07," 266,227.91 "," 1,442.31 ",3.00," 2,090.31 "," 2,928,817.80 "," 1,021,512.00 "," 1,907,305.80 "," 97,091 "," 2,037,708.06 "," 2,200,725 "," 2,004,396.80 ", -   ," 2,004,396.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Northfield,TRUE,404,Northfield,639.24,"2,276,506.23 ",234.23,"417,076.96 ",108.62,8.50," 208,100.71 "," 5,922.55 ",5.00," 3,483.85 "," 2,911,090.30 "," 652,074.00 "," 2,259,016.30 "," 2,277,433 "," 4,511,655.27 "," 4,872,588 "," 4,536,449.30 ", -   ," 4,536,449.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405.00, North Hampton , TRUE , 405 ,North Hampton,548.75,"1,954,246.91 ",59.68,"106,268.00 ",69.23,3.00," 132,634.99 "," 2,090.31 ",4.00," 2,787.08 "," 2,198,027.29 "," 2,480,247.00 ", -   ," 234,921 "," 234,921.00 "," 253,715 "," 234,921.00 ", -   ," 234,921.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Northumberland,TRUE,407,Northumberland,290.00,"1,032,768.30 ",152.75,"271,991.23 ",61.85,0.45," 118,495.94 ", 313.55 ,0.00, -   ," 1,423,569.02 "," 191,323.00 "," 1,232,246.02 "," 1,386,032 "," 2,579,479.30 "," 2,785,838 "," 2,618,278.02 ", -   ," 2,618,278.02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Northwood,TRUE,411,Northwood,638.33,"2,273,265.48 ",122.65,"218,394.27 ",116.49,0.65," 223,178.53 ", 452.90 ,6.69," 4,661.39 "," 2,719,952.57 "," 1,124,383.00 "," 1,595,569.57 "," 769,340 "," 2,262,659.40 "," 2,443,672 "," 2,364,909.57 ", -   ," 2,364,909.57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Nottingham,TRUE,413,Nottingham,682.28,"2,429,783.30 ",108.35,"192,931.26 ",79.47,0.00," 152,253.39 ", -   ,8.00," 5,574.16 "," 2,780,542.11 "," 1,260,174.00 "," 1,520,368.11 ", -   ," 1,362,034.00 "," 1,470,997 "," 1,470,997.00 ", -   ," 1,470,997.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Odell,TRUE,414,Odell,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   ," 4,782.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Orange,TRUE,415,Orange,36.00,"128,205.72 ",8.91,"15,865.41 ",3.74,0.29," 7,165.32 ", 202.06 ,0.00, -   ," 151,438.51 "," 83,385.00 "," 68,053.51 "," 128,496 "," 181,479.63 "," 195,998 "," 195,998.00 ", -   ," 195,998.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Ossipee,TRUE,419,Ossipee,529.75,"1,886,582.78 ",320.23,"570,211.14 ",112.94,2.41," 216,377.23 "," 1,679.22 ",2.24," 1,560.76 "," 2,676,411.13 "," 1,576,237.00 "," 1,100,174.13 "," 1,018,969 "," 1,924,417.90 "," 2,078,371 "," 2,078,371.00 ", -   ," 2,078,371.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Pelham,TRUE,425,Pelham,"1,947.89","6,936,962.22 ",241.55,"430,111.18 ",303.83,20.32," 582,095.74 "," 14,158.37 ",24.29," 16,924.54 "," 7,980,252.05 "," 3,384,554.00 "," 4,595,698.05 ", -   ," 4,187,201.00 "," 4,522,177 "," 4,522,177.00 ", -   ," 4,522,177.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Pembroke,TRUE,427,Pembroke,"1,091.90","3,888,550.71 ",301.88,"537,536.58 ",136.02,4.32," 260,595.28 "," 3,010.05 ",6.68," 4,654.42 "," 4,694,347.04 "," 1,348,510.00 "," 3,345,837.04 "," 2,363,044 "," 5,635,660.18 "," 6,086,513 "," 5,708,881.04 ", -   ," 5,708,881.04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Penacook,TRUE,429,Penacook,784.38,"2,793,388.96 ",293.86,"523,255.93 ",169.47,14.29," 324,680.79 "," 9,956.84 ",4.00," 2,787.08 "," 3,654,069.60 "," 775,877.00 "," 2,878,192.60 "," 1,017,192 "," 3,748,311.28 "," 4,048,176 "," 3,895,384.60 ", -   ," 3,895,384.60 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Peterborough,TRUE,431,Peterborough,771.52,"2,747,591.03 ",209.61,"373,237.85 ",95.12,6.72," 182,236.60 "," 4,682.29 ",5.00," 3,483.85 "," 3,311,231.62 "," 1,532,314.00 "," 1,778,917.62 "," 400,345 "," 2,199,046.09 "," 2,374,970 "," 2,179,262.62 ", -   ," 2,179,262.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Piermont,TRUE,435,Piermont,85.79,"305,521.35 ",18.61,"33,137.52 ",11.98,0.00," 22,952.00 ", -   ,0.00, -   ," 361,610.87 "," 210,307.00 "," 151,303.87 "," 144,093 "," 297,977.00 "," 321,815 "," 295,396.87 ", -   ," 295,396.87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Pinkham's Grant,TRUE,436,Pinkham's Grant,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   ," 9,680.00 ", -   ," 1,182 "," 1,182.00 "," 1,277 "," 1,182.00 ", -   ," 1,182.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Pittsburg,TRUE,437,Pittsburg,77.35,"275,464.23 ",34.51,"61,449.54 ",11.73,0.00," 22,473.04 ", -   ,0.00, -   ," 359,386.81 "," 582,793.00 ", -   ," 35,370 "," 35,370.00 "," 38,200 "," 35,370.00 ", -   ," 35,370.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Pittsfield,TRUE,439,Pittsfield,528.41,"1,881,810.68 ",289.66,"515,777.29 ",103.81,3.00," 198,885.43 "," 2,090.31 ",1.08, 752.51 ," 2,599,316.22 "," 527,769.00 "," 2,071,547.22 "," 2,185,277 "," 4,187,006.16 "," 4,521,967 "," 4,256,824.22 ", -   ," 4,256,824.22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Plainfield,TRUE,441,Plainfield,286.70,"1,021,016.11 ",24.28,"43,233.70 ",47.92,6.50," 91,808.01 "," 4,529.01 ",0.00, -   ," 1,160,586.83 "," 641,749.00 "," 518,837.83 "," 167,558 "," 669,467.59 "," 723,025 "," 686,395.83 ", -   ," 686,395.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Plaistow,TRUE,443,Plaistow,"1,072.96","3,821,100.26 ",215.24,"383,262.80 ",232.40,15.54," 445,245.86 "," 10,827.81 ",1.47," 1,024.25 "," 4,661,460.98 "," 2,158,840.00 "," 2,502,620.98 ", -   ," 2,497,900.00 "," 2,697,732 "," 2,502,620.98 ", -   ," 2,502,620.98 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Plymouth,TRUE,447,Plymouth,558.10,"1,987,544.79 ",248.61,"442,682.42 ",100.00,10.72," 191,586.00 "," 7,469.37 ",4.74," 3,302.69 "," 2,632,585.27 "," 985,264.00 "," 1,647,321.27 "," 1,711,893 "," 3,257,366.95 "," 3,517,956 "," 3,359,214.27 ", -   ," 3,359,214.27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
