,From EOY Data Excl Charter And OOS,,Loc ID,,15-16 Membership,Base Adequacy      ,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Diff. Aid,ELL Diff.  Aid,Grade 3 Reading Not Level 1 ,Grade 3 Reading Diff. Aid,Home School Academic ,Home School Academic Aid,Total Calculated Cost of an Adequate Education,SWEPT @,Preliminary        Grants = Cost of Adequacy            Less SWEPT,FY2012 Stabilization Grant  ,If Cost of Adequacy < SWEPT then FY12 Stabilization  @ ,FY2016 Total        Final Grant as of  3-14-16,Cap of Previous Year's 2016 Final Grant X,Preliminary + Stabilization (Capped =160% of FY16 Total Grant),"FY2017 First Estimate on 
11-15-15",Minimum First FY17 Estimate as of   11-15-15 X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Jefferson,TRUE,275,Jefferson,121.63 ,"433,157.27",30.49 ,"54,291.41",14.96, 1.00 ," 28,661.27 ",696.77, -   , -   , -   , -   ," 516,806.72 "," 271,960 "," 244,847 "," 208,016.00 "," 199,695.36 "," 477,621 "," 764,194.00 "," 444,542.08 "," 463,670.03 "," 440,486.53 "," 444,542.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Keene,TRUE,279,Keene,"2,393.16 ","8,522,688.91",861.76 ,"1,534,475.71",527.26, 30.67 ," 1,010,156.34 ","21,369.94", 12.00 ," 8,361.24 ", -   , -   ," 11,097,052.14 "," 4,167,984 "," 6,929,068 "," 3,556,155.00 "," 3,413,908.80 "," 10,584,506 "," 16,935,209.00 "," 10,342,976.94 "," 10,337,726.24 "," 9,820,839.93 "," 10,342,976.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Kensington,TRUE,281,Kensington,335.98 ,"1,196,515.49",28.87 ,"51,406.79",39.93, -   ," 76,500.29 ",0.00, -   , -   , -   , -   ," 1,324,422.57 "," 712,217 "," 612,206 ", -   , -   ," 581,084 "," 929,734.00 "," 612,205.57 "," 693,993.97 "," 659,294.27 "," 659,294.27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Kingston,TRUE,283,Kingston,779.02 ,"2,774,300.56",124.28 ,"221,296.70",137.23, 6.50 ," 262,913.47 ","4,529.01", 5.00 ," 3,483.85 ", -   , -   ," 3,266,523.59 "," 1,548,182 "," 1,718,342 ", -   , -   ," 1,777,401 "," 2,843,842.00 "," 1,718,341.59 "," 1,757,686.93 "," 1,669,802.58 "," 1,718,341.59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Laconia,TRUE,285,Laconia,"1,849.78 ","6,587,566.02",994.99 ,"1,771,709.04",325.80, 25.74 ," 624,187.19 ","17,934.86", 15.00 ," 10,451.55 ", -   , -   ," 9,011,848.66 "," 4,462,978 "," 4,548,871 "," 1,463,505.00 "," 1,404,964.80 "," 6,507,616 "," 10,412,185.00 "," 5,953,835.46 "," 6,052,278.15 "," 5,749,664.24 "," 5,953,835.46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Lancaster,TRUE,287,Lancaster,456.19 ,"1,624,615.76",202.64 ,"360,826.86",82.06, 0.94 ," 157,215.47 ",654.96, 0.68 , 473.80 , -   , -   ," 2,143,786.85 "," 577,290 "," 1,566,497 "," 1,995,143.00 "," 1,915,337.28 "," 3,631,836 "," 5,810,937.00 "," 3,481,834.13 "," 3,574,254.93 "," 3,395,542.18 "," 3,481,834.13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Landaff,TRUE,291,Landaff,52.17 ,"185,791.46",14.42 ,"25,676.68",5.00, -   ," 9,579.30 ",0.00, 1.61 ," 1,121.80 ", -   , -   ," 222,169.24 "," 107,782 "," 114,387 "," 61,334.00 "," 58,880.64 "," 150,513 "," 240,821.00 "," 173,267.88 "," 170,886.12 "," 162,341.81 "," 173,267.88 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Langdon,TRUE,293,Langdon,83.75 ,"298,256.36",28.48 ,"50,712.34",16.92, -   ," 32,416.35 ",0.00, -   , -   , -   , -   ," 381,385.05 "," 136,504 "," 244,881 "," 174,135.00 "," 167,169.60 "," 355,268 "," 568,429.00 "," 412,050.65 "," 392,832.59 "," 373,190.96 "," 412,050.65 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Lebanon,TRUE,295,Lebanon,"1,274.68 ","4,539,479.64",336.78 ,"599,680.57",167.04, 54.89 ," 320,025.25 ","38,245.71", 3.00 ," 2,090.31 ", -   , -   ," 5,499,521.48 "," 4,379,558 "," 1,119,963 "," 768,410.00 "," 737,673.60 "," 1,901,284 "," 3,042,055.00 "," 1,857,637.08 "," 1,899,647.45 "," 1,804,665.08 "," 1,857,637.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Lee,TRUE,297,Lee,639.42 ,"2,277,147.26",69.07 ,"122,988.11",136.20, 14.20 ," 260,940.13 ","9,894.13", -   , -   , -   , -   ," 2,670,969.63 "," 1,021,206 "," 1,649,764 "," 672,635.00 "," 645,729.60 "," 2,432,890 "," 3,892,624.00 "," 2,295,493.23 "," 2,284,546.22 "," 2,170,318.91 "," 2,295,493.23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Lempster,TRUE,299,Lempster,137.78 ,"490,671.78",51.79 ,"92,218.83",33.49, -   ," 64,162.15 ",0.00, -   , -   , -   , -   ," 647,052.76 "," 241,318 "," 405,735 "," 271,086.00 "," 260,242.56 "," 668,395 "," 1,069,431.00 "," 665,977.32 "," 687,062.02 "," 652,708.92 "," 665,977.32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Lincoln,TRUE,303,Lincoln,135.19 ,"481,448.09",45.79 ,"81,535.05",15.83, 5.00 ," 30,328.06 ","3,483.85", 3.00 ," 2,090.31 ", -   , -   ," 598,885.36 "," 1,911,480 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Lisbon,TRUE,311,Lisbon,213.08 ,"758,835.41",109.08 ,"194,231.12",46.16, -   ," 88,436.10 ",0.00, -   , -   , -   , -   ," 1,041,502.63 "," 258,549 "," 782,954 "," 884,432.00 "," 849,054.72 "," 1,737,940 "," 2,780,704.00 "," 1,632,008.35 "," 1,632,414.26 "," 1,550,793.55 "," 1,632,008.35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Litchfield,TRUE,315,Litchfield,"1,330.12 ","4,736,916.45",150.55 ,"268,073.85",206.45, 8.27 ," 395,529.30 ","5,762.29", 3.00 ," 2,090.31 ", 0.68 ," 2,421.66 "," 5,410,793.86 "," 1,977,558 "," 3,433,236 "," 2,167,003.00 "," 2,080,322.88 "," 5,680,133 "," 9,088,212.00 "," 5,513,558.74 "," 5,433,903.45 "," 5,162,208.28 "," 5,513,558.74 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Littleton,TRUE,317,Littleton,690.46 ,"2,458,914.48",308.30 ,"548,968.23",108.32, 26.89 ," 207,525.96 ","18,736.15", 1.00 , 696.77 , -   , -   ," 3,234,841.59 "," 1,198,046 "," 2,036,796 "," 1,498,757.00 "," 1,438,806.72 "," 3,541,924 "," 5,667,079.00 "," 3,475,602.31 "," 3,454,561.26 "," 3,281,833.20 "," 3,475,602.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Londonderry,TRUE,319,Londonderry,"4,105.07 ","14,619,262.64",397.66 ,"708,085.33",692.23, 13.50 ," 1,326,215.77 ","9,406.40", 16.54 ," 11,524.58 ", 1.20 ," 4,273.52 "," 16,678,768.24 "," 6,779,575 "," 9,899,193 "," 1,295,082.00 "," 1,243,278.72 "," 11,692,634 "," 18,708,214.00 "," 11,142,471.96 "," 11,108,306.85 "," 10,552,891.51 "," 11,142,471.96 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Loudon,TRUE,321,Loudon,705.57 ,"2,512,725.27",154.68 ,"275,427.85",143.98, 2.00 ," 275,845.52 ","1,393.54", 1.59 ," 1,107.86 ", 0.30 ," 1,068.38 "," 3,067,568.42 "," 1,200,525 "," 1,867,043 "," 714,779.00 "," 686,187.84 "," 2,701,704 "," 4,322,726.00 "," 2,553,231.26 "," 2,553,158.10 "," 2,425,500.20 "," 2,553,231.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Lyman,TRUE,323,Lyman,46.89 ,"166,987.95",17.36 ,"30,911.74",5.30, -   ," 10,154.06 ",0.00, 1.00 , 696.77 , -   , -   ," 208,750.52 "," 143,977 "," 64,774 "," 101,586.00 "," 97,522.56 "," 147,617 "," 236,187.00 "," 162,296.08 "," 169,471.97 "," 160,998.37 "," 162,296.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Lyme,TRUE,327,Lyme,282.87 ,"1,007,376.44",15.53 ,"27,653.18",46.64, 5.00 ," 89,355.71 ","3,483.85", 1.00 , 696.77 , -   , -   ," 1,128,565.95 "," 796,391 "," 332,175 "," 52,744.00 "," 50,634.24 "," 287,108 "," 459,373.00 "," 382,809.19 "," 369,306.24 "," 350,840.93 "," 382,809.19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Lyndeborough,TRUE,329,Lyndeborough,148.13 ,"527,530.93",23.66 ,"42,129.71",15.98, -   ," 30,615.44 ",0.00, -   , -   , -   , -   ," 600,276.08 "," 380,727 "," 219,549 "," 95,306.00 "," 91,493.76 "," 355,422 "," 568,675.00 "," 311,042.84 "," 335,529.89 "," 318,753.40 "," 318,753.40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Madbury,TRUE,331,Madbury,355.91 ,"1,267,491.61",29.15 ,"51,905.36",61.29, -   ," 117,423.06 ",0.00, -   , -   , -   , -   ," 1,436,820.03 "," 507,800 "," 929,020 "," 142,268.00 "," 136,577.28 "," 1,079,725 "," 1,727,560.00 "," 1,065,597.31 "," 1,085,103.31 "," 1,030,848.14 "," 1,065,597.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Madison,TRUE,333,Madison,287.40 ,"1,023,509.00",97.76 ,"174,074.39",48.79, 1.00 ," 93,474.81 ",696.77, 2.00 ," 1,393.54 ", -   , -   ," 1,293,148.51 "," 1,131,056 "," 162,093 "," 307,677.00 "," 295,369.92 "," 578,240 "," 925,184.00 "," 457,462.43 "," 488,857.27 "," 464,414.41 "," 464,414.41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Manchester,TRUE,335,Manchester,"12,986.22 ","46,247,435.70","7,399.59 ","13,175,931.94","2,341.94"," 1,400.48 "," 4,486,829.17 ","975,812.45", 79.88 ," 55,657.99 ", 1.92 ," 6,837.64 "," 64,948,504.89 "," 19,949,783 "," 44,998,722 "," 12,454,439.00 "," 11,956,261.44 "," 58,906,279 "," 94,250,046.00 "," 56,954,983.33 "," 57,504,779.81 "," 54,629,540.82 "," 56,954,983.33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Marlborough,TRUE,339,Marlborough,269.73 ,"960,581.36",93.33 ,"166,186.20",29.85, 0.14 ," 57,188.42 ",97.55, 3.00 ," 2,090.31 ", -   , -   ," 1,186,143.84 "," 375,747 "," 810,397 "," 550,103.00 "," 528,098.88 "," 1,285,027 "," 2,056,044.00 "," 1,338,495.72 "," 1,314,753.27 "," 1,249,015.61 "," 1,338,495.72 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Marlow,TRUE,341,Marlow,65.68 ,"233,904.21",20.64 ,"36,752.20",11.03, -   ," 21,131.94 ",0.00, -   , -   , 0.45 ," 1,602.57 "," 293,390.92 "," 149,805 "," 143,586 "," 368,990.00 "," 354,230.40 "," 576,899 "," 923,039.00 "," 497,816.32 "," 519,762.65 "," 493,774.52 "," 497,816.32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Martin's Location,TRUE,344,Martin's Location,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Mason,TRUE,345,Mason,156.58 ,"557,623.66",30.14 ,"53,668.19",20.68, -   ," 39,619.98 ",0.00, -   , -   , -   , -   ," 650,911.83 "," 327,162 "," 323,750 "," 53,895.00 "," 51,739.20 "," 321,432 "," 514,291.00 "," 375,489.03 "," 362,477.79 "," 344,353.90 "," 375,489.03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Meredith,TRUE,347,Meredith,775.13 ,"2,760,447.22",256.70 ,"457,087.72",135.14, 5.84 ," 258,909.32 ","4,069.14", 2.00 ," 1,393.54 ", -   , -   ," 3,481,906.94 "," 4,301,613 ", -   ," 248,981.00 ", -   ," 248,981 "," 398,370.00 ", -   ," 239,021.76 "," 227,070.67 "," 227,070.67 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Merrimack,TRUE,351,Merrimack,"3,554.32 ","12,657,893.19",346.05 ,"616,187.01",515.89, 56.77 ," 988,373.02 ","39,555.63", 21.16 ," 14,743.65 ", -   , -   ," 14,316,752.50 "," 6,982,221 "," 7,334,532 "," 531,304.00 "," 510,051.84 "," 8,772,765 "," 14,036,424.00 "," 7,844,583.34 "," 8,134,799.01 "," 7,728,059.06 "," 7,844,583.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Middleton,TRUE,353,Middleton,238.33 ,"848,757.48",85.98 ,"153,098.57",27.46, -   ," 52,609.52 ",0.00, 2.00 ," 1,393.54 ", -   , -   ," 1,055,859.11 "," 361,965 "," 693,894 "," 579,583.00 "," 556,399.68 "," 1,349,670 "," 2,159,471.00 "," 1,250,293.79 "," 1,304,051.03 "," 1,238,848.48 "," 1,250,293.79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Milan,TRUE,355,Milan,164.60 ,"586,185.04",38.53 ,"68,607.67",24.91, 1.00 ," 47,724.07 ",696.77, 1.00 , 696.77 , -   , -   ," 703,910.32 "," 222,405 "," 481,505 "," 627,508.00 "," 602,407.68 "," 1,044,651 "," 1,671,442.00 "," 1,083,913.00 "," 1,062,311.15 "," 1,009,195.59 "," 1,083,913.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
